LocationID,State,County,City,FacilityName,Latitude,Longitude
K67,KS,CHEROKEE,OSWEGO,OSWEGO MUNI,37.15938889,-95.0415
OWI,KS,FRANKLIN,OTTAWA,OTTAWA MUNI,38.53905258,-95.25297206
55K,KS,COWLEY,OXFORD,OXFORD MUNI,37.26910833,-97.09335417
K81,KS,MIAMI,PAOLA,MIAMI COUNTY,38.54022222,-94.92013889
PPF,KS,LABETTE,PARSONS,TRI-CITY,37.33080556,-95.50616667
PHG,KS,PHILLIPS,PHILLIPSBURG,PHILLIPSBURG MUNI,39.73580556,-99.31711111
PTS,KS,CRAWFORD,PITTSBURG,ATKINSON MUNI,37.44947222,-94.73113889
57K,KS,LINN,PLEASANTON,GILMORE,38.12836111,-94.74744444
1KS,KS,LINN,PLEASANTON,LINN COUNTY,38.17343333,-94.690325
0P1,KS,PHILLIPS,PRAIRIE VIEW,VAN PAK,39.83169444,-99.56844444
PTT,KS,PRATT,PRATT,PRATT RGNL,37.70252778,-98.747
K50,KS,SEDGWICK,ROSE HILL,COOK AIRFIELD,37.56633636,-97.17451853
RSL,KS,RUSSELL,RUSSELL,RUSSELL MUNI,38.87136358,-98.81160372
K83,KS,BROWN,SABETHA,SABETHA MUNI,39.90416667,-95.7794325
SLN,KS,SALINE,SALINA,SALINA RGNL,38.79061111,-97.65222222
1K9,KS,HASKELL,SATANTA,SATANTA MUNI,37.45666667,-100.9846111
TQK,KS,SCOTT,SCOTT CITY,SCOTT CITY MUNI,38.47502778,-100.8844444
61K,KS,CHAUTAUQUA,SEDAN,SEDAN CITY,37.14838528,-96.18526972
62K,KS,NEMAHA,SENECA,SENECA MUNI,39.84761111,-96.11691667
K82,KS,SMITH,SMITH CENTER,SMITH CENTER MUNI,39.76261111,-98.7945
SYF,KS,CHEYENNE,ST FRANCIS,CHEYENNE COUNTY MUNI,39.75984394,-101.794881
3TA,KS,STAFFORD,STAFFORD,STAFFORD MUNI,37.95834833,-98.65036194
63K,KS,JOHNSON,STILWELL,HILLSIDE,38.82125,-94.60952778
RCP,KS,ROOKS,STOCKTON,ROOKS COUNTY RGNL,39.34658333,-99.30463889
19S,KS,HASKELL,SUBLETTE,SUBLETTE MUNI,37.49686111,-100.8329167
3K3,KS,HAMILTON,SYRACUSE,SYRACUSE-HAMILTON COUNTY MUNI,37.99858306,-101.7476078
TOP,KS,SHAWNEE,TOPEKA,PHILIP BILLARD MUNI,39.06866667,-95.6225
FOE,KS,SHAWNEE,TOPEKA,TOPEKA RGNL,38.95094444,-95.66361111
5K2,KS,GREELEY,TRIBUNE,TRIBUNE MUNI,38.45147222,-101.7500833
ULS,KS,GRANT,ULYSSES,ULYSSES,37.604,-101.3735556
0H1,KS,TREGO,WAKEENEY,TREGO WAKEENEY,39.00652778,-99.89294444
69K,KS,POTTAWATOMIE,WAMEGO,WAMEGO MUNI,39.19785833,-96.25894028
K38,KS,WASHINGTON,WASHINGTON,WASHINGTON COUNTY VETERAN'S MEMORIAL,39.73516667,-97.04758333
EGT,KS,SUMNER,WELLINGTON,WELLINGTON MUNI,37.32361111,-97.38833333
BEC,KS,SEDGWICK,WICHITA,BEECH FACTORY,37.69391667,-97.21491667
CEA,KS,SEDGWICK,WICHITA,CESSNA ACFT FIELD,37.64859833,-97.25059944
AAO,KS,SEDGWICK,WICHITA,COLONEL JAMES JABARA,37.74758333,-97.22111111
71K,KS,SEDGWICK,WICHITA,WESTPORT,37.64769444,-97.38369444
72K,KS,SEDGWICK,WICHITA,WESTPORT AUXILIARY,37.60422222,-97.35886111
ICT,KS,SEDGWICK,WICHITA,WICHITA DWIGHT D EISENHOWER NATIONAL,37.64994444,-97.43305556
WLD,KS,COWLEY,WINFIELD/ARKANSAS CITY,STROTHER FIELD,37.16861111,-97.03752778
DWU,KY,GREENUP,ASHLAND,ASHLAND RGNL,38.5545,-82.738
BRY,KY,NELSON,BARDSTOWN,SAMUELS FIELD,37.81433333,-85.49963889
BWG,KY,WARREN,BOWLING GREEN,BOWLING GREEN-WARREN COUNTY RGNL,36.96452778,-86.41966667
1M9,KY,TRIGG,CADIZ,LAKE BARKLEY STATE PARK,36.81780139,-87.90751667
AAS,KY,TAYLOR,CAMPBELLSVILLE,TAYLOR COUNTY,37.35827778,-85.30941667
I96,KY,ADAIR,COLUMBIA,COLUMBIA-ADAIR CO,37.08533972,-85.34718444
CVG,KY,BOONE,COVINGTON,CINCINNATI/NORTHERN KENTUCKY INTL,39.04883667,-84.66782222
0I8,KY,HARRISON,CYNTHIANA,CYNTHIANA-HARRISON COUNTY,38.36616389,-84.28334444
DVK,KY,BOYLE,DANVILLE,STUART POWELL FIELD,37.57757514,-84.76949783
8M7,KY,HOPKINS,DAWSON SPRINGS,TRADEWATER,37.18591667,-87.675
EKX,KY,HARDIN,ELIZABETHTOWN,ADDINGTON FIELD,37.686,-85.92502778
2I3,KY,GRAYSON,FALLS-OF-ROUGH,ROUGH RIVER STATE PARK,37.60980556,-86.50716667
K62,KY,PENDLETON,FALMOUTH,GENE SNYDER,38.70408333,-84.39183333
FGX,KY,MASON,FLEMINGSBURG,FLEMING-MASON,38.54180556,-83.74338889
FFT,KY,FRANKLIN,FRANKFORT,CAPITAL CITY,38.18173169,-84.90674978
1M7,KY,FULTON,FULTON,FULTON,36.52563889,-88.91783333
27K,KY,SCOTT,GEORGETOWN,GEORGETOWN SCOTT COUNTY - MARSHALL FLD,38.23444444,-84.43469444
M34,KY,MARSHALL,GILBERTSVILLE,KENTUCKY DAM STATE PARK,37.00969444,-88.29933333
GLW,KY,BARREN,GLASGOW,GLASGOW MUNI,37.03177778,-85.95375
M21,KY,MUHLENBERG,GREENVILLE,MUHLENBERG COUNTY,37.22623056,-87.15638611
I93,KY,BRECKINRIDGE,HARDINSBURG,BRECKINRIDGE COUNTY,37.78480833,-86.44126639
I35,KY,HARLAN,HARLAN,TUCKER-GUTHRIE MEMORIAL,36.85933131,-83.35847425
JQD,KY,OHIO,HARTFORD,OHIO COUNTY,37.45855556,-86.84983333
CPF,KY,PERRY,HAZARD,WENDELL H FORD,37.38736111,-83.26161111
EHR,KY,HENDERSON,HENDERSON,HENDERSON CITY-COUNTY,37.80783333,-87.68569444
HVC,KY,CHRISTIAN,HOPKINSVILLE,HOPKINSVILLE-CHRISTIAN COUNTY,36.85697222,-87.45508333
JKL,KY,BREATHITT,JACKSON,JULIAN CARROLL,37.59386111,-83.31725
K24,KY,RUSSELL,JAMESTOWN,RUSSELL COUNTY,37.00969444,-85.10275
M20,KY,GRAYSON,LEITCHFIELD,GRAYSON COUNTY,37.39975,-86.26127778
KY8,KY,HANCOCK,LEWISPORT,HANCOCK CO-RON LEWIS FIELD,37.95319444,-86.85716667
LEX,KY,FAYETTE,LEXINGTON,BLUE GRASS,38.03675,-84.60863889
I53,KY,CASEY,LIBERTY,LIBERTY-CASEY COUNTY,37.30855556,-85.05911111
LOZ,KY,LAUREL,LONDON,LONDON-CORBIN ARPT-MAGEE FIELD,37.08688889,-84.07738889
LOU,KY,JEFFERSON,LOUISVILLE,BOWMAN FIELD,38.22798403,-85.66374906
SDF,KY,JEFFERSON,LOUISVILLE,LOUISVILLE INTL-STANDIFORD FIELD,38.17408583,-85.73649889
2I0,KY,HOPKINS,MADISONVILLE,MADISONVILLE RGNL,37.35593056,-87.39822222
5M9,KY,CRITTENDEN,MARION,MARION-CRITTENDEN COUNTY,37.33627222,-88.109725
M25,KY,GRAVES,MAYFIELD,MAYFIELD GRAVES COUNTY,36.76963889,-88.58466667
1A6,KY,BELL,MIDDLESBORO,MIDDLESBORO-BELL COUNTY,36.61025,-83.73730556
EKQ,KY,WAYNE,MONTICELLO,WAYNE COUNTY,36.85527778,-84.85613889
SYM,KY,ROWAN,MOREHEAD,MOREHEAD-ROWAN COUNTY CLYDE A THOMAS RGNL,38.215,-83.58761111
IOB,KY,MONTGOMERY,MOUNT STERLING,MOUNT STERLING-MONTGOMERY COUNTY,38.05813889,-83.97958333
CEY,KY,CALLOWAY,MURRAY,KYLE-OAKLEY FIELD,36.66458333,-88.37277778
OWB,KY,DAVIESS,OWENSBORO,OWENSBORO-DAVIESS COUNTY,37.73883417,-87.16682856
PAH,KY,MC CRACKEN,PADUCAH,BARKLEY RGNL,37.0602875,-88.77295833
PBX,KY,PIKE,PIKEVILLE,PIKE COUNTY-HATCHER FIELD,37.56181144,-82.56643197
18I,KY,MC CREARY,PINE KNOT,MC CREARY COUNTY,36.69538889,-84.3915
SJS,KY,MARTIN,PRESTONSBURG,BIG SANDY RGNL,37.75102778,-82.63669444
2M0,KY,CALDWELL,PRINCETON,PRINCETON-CALDWELL COUNTY,37.11513217,-87.85708217
8M9,KY,WEBSTER,PROVIDENCE,PROVIDENCE-WEBSTER CO,37.42411111,-87.73597222
RGA,KY,MADISON,RICHMOND,CENTRAL KENTUCKY RGNL,37.63153303,-84.33244042
4M7,KY,LOGAN,RUSSELLVILLE,RUSSELLVILLE-LOGAN COUNTY,36.79991667,-86.81016667
SME,KY,PULASKI,SOMERSET,LAKE CUMBERLAND RGNL,37.05358333,-84.61563889
6I2,KY,WASHINGTON,SPRINGFIELD,LEBANON SPRINGFIELD-GEORGE HOERTER FIELD,37.63347694,-85.24183806
I50,KY,POWELL,STANTON,STANTON,37.84981047,-83.84583342
TWT,KY,UNION,STURGIS,STURGIS MUNI,37.54177778,-87.95436111
TZV,KY,MONROE,TOMPKINSVILLE,TOMPKINSVILLE-MONROE COUNTY,36.72902778,-85.65238889
9I3,KY,MORGAN,WEST LIBERTY,WEST LIBERTY,37.91443333,-83.25194306
BYL,KY,WHITLEY,WILLIAMSBURG,WILLIAMSBURG-WHITLEY COUNTY,36.795,-84.19952778
IYA,LA,VERMILION,ABBEVILLE,ABBEVILLE CHRIS CRUSTA MEMORIAL,29.97577778,-92.08422222
AEX,LA,RAPIDES,ALEXANDRIA,ALEXANDRIA INTL,31.32737167,-92.54855611
ESF,LA,RAPIDES,ALEXANDRIA,ESLER RGNL,31.3949025,-92.29577194
5F0,LA,BIENVILLE,ARCADIA,ARCADIA-BIENVILLE PARISH,32.53208333,-92.95277778
BQP,LA,MOREHOUSE,BASTROP,MOREHOUSE MEMORIAL,32.75608333,-91.88058333
BTR,LA,EAST BATON ROUGE,BATON ROUGE,"BATON ROUGE METROPOLITAN, RYAN FIELD",30.53291667,-91.14988889
BXA,LA,WASHINGTON,BOGALUSA,GEORGE R CARR MEMORIAL AIR FLD,30.81368639,-89.86496444
2R6,LA,AVOYELLES,BUNKIE,BUNKIE MUNI,30.95674722,-92.23409972
F86,LA,CALDWELL,COLUMBIA,CALDWELL PARISH,32.12216667,-92.0545
0R7,LA,RED RIVER,COUSHATTA,THE RED RIVER,31.99027778,-93.30761111
L31,LA,ST TAMMANY,COVINGTON,ST TAMMANY RGNL,30.44505417,-89.98887889
3R2,LA,ACADIA,CROWLEY,LE GROS MEMORIAL,30.16177778,-92.48397222
5R8,LA,CALCASIEU,DE QUINCY,DE QUINCY INDUSTRIAL AIRPARK,30.44108333,-93.47361111
DRI,LA,BEAUREGARD,DE RIDDER,BEAUREGARD RGNL,30.83172222,-93.33991667
0M9,LA,RICHLAND,DELHI,DELHI MUNI,32.41072222,-91.49852778
4R7,LA,ACADIA,EUNICE,EUNICE,30.46628389,-92.42379917
F87,LA,UNION,FARMERVILLE,UNION PARISH,32.72495583,-92.33716583
2R7,LA,WASHINGTON,FRANKLINTON,FRANKLINTON,30.81944444,-90.11252778
GAO,LA,LAFOURCHE,GALLIANO,SOUTH LAFOURCHE LEONARD MILLER JR,29.44111111,-90.26111111
L38,LA,ASCENSION,GONZALES,LOUISIANA RGNL,30.17136667,-90.94038611
HDC,LA,TANGIPAHOA,HAMMOND,HAMMOND NORTHSHORE RGNL,30.52168742,-90.41838075
5F4,LA,CLAIBORNE,HOMER,HOMER MUNI,32.78850806,-93.00366083
HUM,LA,TERREBONNE,HOUMA,HOUMA-TERREBONNE,29.56650208,-90.66042667
LA3,LA,EAST FELICIANA,JACKSON,FELICIANA AIRPARK,30.80777778,-91.21333333
2R1,LA,IBERIA,JEANERETTE,LE MAIRE MEMORIAL,29.89906944,-91.666
1R1,LA,LA SALLE,JENA,JENA,31.66881544,-92.15759481
3R7,LA,JEFFERSON DAVIS,JENNINGS,JENNINGS,30.24269903,-92.67349928
F88,LA,JACKSON,JONESBORO,JONESBORO,32.202,-92.73294444
L32,LA,CATAHOULA,JONESVILLE,JONESVILLE,31.620258,-91.83429206
5F5,LA,CADDO,KEITHVILLE,BLUEBIRD HILL,32.3446,-93.79989722
LFT,LA,LAFAYETTE,LAFAYETTE,LAFAYETTE RGNL/PAUL FOURNET FIELD,30.20502778,-91.98775
CWF,LA,CALCASIEU,LAKE CHARLES,CHENNAULT INTL,30.21058333,-93.14319444
LCH,LA,CALCASIEU,LAKE CHARLES,LAKE CHARLES RGNL,30.12608333,-93.22341667
0M8,LA,EAST CARROLL,LAKE PROVIDENCE,BYERLEY,32.82587917,-91.187665
L39,LA,VERNON,LEESVILLE,LEESVILLE,31.16819444,-93.34247222
3F3,LA,DE SOTO,MANSFIELD,C E 'RUSTY' WILLIAMS,32.07277778,-93.76561111
3R4,LA,SABINE,MANY,HART,31.5445,-93.48597222
MKV,LA,AVOYELLES,MARKSVILLE,MARKSVILLE MUNI,31.09466667,-92.06905556
MNE,LA,WEBSTER,MINDEN,MINDEN,32.64602778,-93.29808333
MLU,LA,OUACHITA,MONROE,MONROE RGNL,32.51086111,-92.03766667
IER,LA,NATCHITOCHES,NATCHITOCHES,NATCHITOCHES RGNL,31.73572,-93.09913639
ARA,LA,IBERIA,NEW IBERIA,ACADIANA RGNL,30.03775833,-91.88389611
NEW,LA,ORLEANS,NEW ORLEANS,LAKEFRONT,30.04241667,-90.02825
MSY,LA,JEFFERSON,NEW ORLEANS,LOUIS ARMSTRONG NEW ORLEANS INTL,29.99327778,-90.25902778
HZR,LA,POINTE COUPEE,NEW ROADS,FALSE RIVER RGNL,30.71830556,-91.47866667
9M6,LA,WEST CARROLL,OAK GROVE,KELLY-DUMAS,32.84764722,-91.40405556
ACP,LA,ALLEN,OAKDALE,ALLEN PARISH,30.75049983,-92.68849142
L47,LA,LA SALLE,OLLA,OLLA,31.89609722,-92.21788333
OPL,LA,ST LANDRY,OPELOUSAS,ST LANDRY PARISH-AHART FIELD,30.55838889,-92.09938889
PTN,LA,ST MARY,PATTERSON,HARRY P WILLIAMS MEMORIAL,29.70954639,-91.33897861
2L0,LA,RAPIDES,PINEVILLE,PINEVILLE MUNI,31.34219167,-92.44357778
L66,LA,GRANT,POLLOCK,POLLOCK MUNI,31.47747222,-92.46116667
M79,LA,RICHLAND,RAYVILLE,JOHN H HOOKS JR MEMORIAL,32.48541972,-91.77106639
1L0,LA,ST JOHN THE BAPTIST,RESERVE,ST JOHN THE BAPTIST PARISH,30.08747222,-90.58283333
RSN,LA,LINCOLN,RUSTON,RUSTON RGNL,32.51460175,-92.58844339
DTN,LA,BOSSIER,SHREVEPORT,SHREVEPORT DOWNTOWN,32.54021889,-93.7450225
SHV,LA,CADDO,SHREVEPORT,SHREVEPORT RGNL,32.44661111,-93.82561111
ASD,LA,ST TAMMANY,SLIDELL,SLIDELL,30.34633333,-89.82080556
SPH,LA,WEBSTER,SPRINGHILL,SPRINGHILL,32.98372222,-93.40916667
L33,LA,TENSAS,ST JOSEPH,TENSAS PARISH,31.97321944,-91.23873333
UXL,LA,CALCASIEU,SULPHUR,SOUTHLAND FIELD,30.13144444,-93.37616667
M80,LA,MADISON,TALLULAH,SCOTT,32.41630833,-91.14885833
TVR,LA,MADISON,TALLULAH,VICKSBURG TALLULAH RGNL,32.35161111,-91.02768872
L83,LA,TERREBONNE,THIBODAUX,THIBODAUX MUNI,29.74779194,-90.83289889
0R4,LA,CONCORDIA,VIDALIA,CONCORDIA PARISH,31.562,-91.50647222
3F4,LA,CADDO,VIVIAN,VIVIAN,32.86133333,-94.01015361
6R1,LA,JEFFERSON DAVIS,WELSH,WELSH,30.24187361,-92.82931194
0R5,LA,WINN,WINNFIELD,DAVID G JOYCE,31.96366222,-92.66026056
F89,LA,FRANKLIN,WINNSBORO,WINNSBORO MUNI,32.15300694,-91.69855694
1R4,LA,RAPIDES,WOODWORTH,WOODWORTH,31.12635278,-92.50128889
8B5,MA,WORCESTER,BARRE/BARRE PLAINS,TANNER-HILLER,42.35638889,-72.13008333
BED,MA,MIDDLESEX,BEDFORD,LAURENCE G HANSCOM FLD,42.46994444,-71.289
1M8,MA,BRISTOL,BERKLEY,MYRICKS,41.83905556,-71.02647222
BVY,MA,ESSEX,BEVERLY,BEVERLY MUNI,42.58413889,-70.91613889
BOS,MA,SUFFOLK,BOSTON,GENERAL EDWARD LAWRENCE LOGAN INTL,42.36294444,-71.00638889
CQX,MA,BARNSTABLE,CHATHAM,CHATHAM MUNI,41.68830556,-69.98963889
1B2,MA,DUKES,EDGARTOWN,KATAMA AIRPARK,41.35845056,-70.52447056
5B6,MA,BARNSTABLE,FALMOUTH,FALMOUTH AIRPARK,41.58558333,-70.54036111
FIT,MA,WORCESTER,FITCHBURG,FITCHBURG MUNI,42.55411111,-71.75897222
GDM,MA,WORCESTER,GARDNER,GARDNER MUNI,42.54988889,-72.01602778
GBR,MA,BERKSHIRE,GREAT BARRINGTON,WALTER J KOLADZA,42.18421417,-73.40324056
28M,MA,PLYMOUTH,HANSON,CRANLAND,42.02513889,-70.83811111
1B6,MA,WORCESTER,HOPEDALE,HOPEDALE INDUSTRIAL PARK,42.10648583,-71.51009
HYA,MA,BARNSTABLE,HYANNIS,BARNSTABLE MUNI-BOARDMAN/POLANDO FIELD,41.66933333,-70.28036111
LWM,MA,ESSEX,LAWRENCE,LAWRENCE MUNI,42.71719444,-71.12341667
1B9,MA,BRISTOL,MANSFIELD,MANSFIELD MUNI,42.00090569,-71.19822
9B1,MA,MIDDLESEX,MARLBORO,MARLBORO,42.34316667,-71.509
GHG,MA,PLYMOUTH,MARSHFIELD,MARSHFIELD MUNI - GEORGE HARLOW FIELD,42.09749883,-70.67301986
2B1,MA,BARNSTABLE,MARSTON MILLS,CAPE COD,41.68527778,-70.40225
0B5,MA,FRANKLIN,MONTAGUE,TURNERS FALLS,42.59161111,-72.523
ACK,MA,NANTUCKET,NANTUCKET,NANTUCKET MEMORIAL,41.25297506,-70.05991142
EWB,MA,BRISTOL,NEW BEDFORD,NEW BEDFORD RGNL,41.676566,-70.957836
2B2,MA,ESSEX,NEWBURYPORT,PLUM ISLAND,42.79536111,-70.83944444
AQW,MA,BERKSHIRE,NORTH ADAMS,HARRIMAN-AND-WEST,42.69625381,-73.17055306
7B2,MA,HAMPSHIRE,NORTHAMPTON,NORTHAMPTON,42.32800972,-72.61124028
OWD,MA,NORFOLK,NORWOOD,NORWOOD MEMORIAL,42.19052778,-71.17294444
ORE,MA,FRANKLIN,ORANGE,ORANGE MUNI,42.57,-72.2885
PSF,MA,BERKSHIRE,PITTSFIELD,PITTSFIELD MUNI,42.42762011,-73.29083981
PYM,MA,PLYMOUTH,PLYMOUTH,PLYMOUTH MUNI,41.90902778,-70.72877778
PVC,MA,BARNSTABLE,PROVINCETOWN,PROVINCETOWN MUNI,42.07227778,-70.22072222
3B0,MA,WORCESTER,SOUTHBRIDGE,SOUTHBRIDGE MUNI,42.10111111,-72.03883333
60M,MA,WORCESTER,SPENCER,SPENCER,42.2905,-71.96469444
3B3,MA,WORCESTER,STERLING,STERLING,42.42591667,-71.79286111
6B6,MA,MIDDLESEX,STOW,MINUTE MAN AIR FIELD,42.46064039,-71.51783147
TAN,MA,BRISTOL,TAUNTON,TAUNTON MUNI - KING FIELD,41.87446739,-71.0163165
MVY,MA,DUKES,VINEYARD HAVEN,MARTHA'S VINEYARD,41.39342206,-70.61388414
BAF,MA,HAMPDEN,WESTFIELD/SPRINGFIELD,WESTFIELD-BARNES RGNL,42.15794444,-72.71586111
ORH,MA,WORCESTER,WORCESTER,WORCESTER RGNL,42.26713889,-71.87561111
ANP,MD,ANNE ARUNDEL,ANNAPOLIS,LEE,38.94287778,-76.56839917
BWI,MD,ANNE ARUNDEL,BALTIMORE,BALTIMORE/WASHINGTON INTL THURGOOD MARSHAL,39.17572767,-76.66899228
W48,MD,BALTIMORE,BALTIMORE,ESSEX SKYPARK,39.26242083,-76.4321125
MTN,MD,BALTIMORE,BALTIMORE,MARTIN STATE,39.32566667,-76.41377778
CGE,MD,DORCHESTER,CAMBRIDGE,CAMBRIDGE-DORCHESTER RGNL,38.53933333,-76.03038889
0W3,MD,HARFORD,CHURCHVILLE,HARFORD COUNTY,39.56687986,-76.20247575
W32,MD,PRINCE GEORGES,CLINTON,WASHINGTON EXECUTIVE/HYDE FIELD,38.74826139,-76.93281694
CGS,MD,PRINCE GEORGES,COLLEGE PARK,COLLEGE PARK,38.98058333,-76.92230556
W41,MD,SOMERSET,CRISFIELD,CRISFIELD-SOMERSET COUNTY,38.01816667,-75.82686111
CBE,MD,MINERAL,CUMBERLAND,GREATER CUMBERLAND RGNL,39.61538703,-78.76080717
1W3,MD,ALLEGANY,CUMBERLAND,MEXICO FARMS,39.60525,-78.76088889
ESN,MD,TALBOT,EASTON,EASTON/NEWNAM FIELD,38.80416667,-76.069
58M,MD,CECIL,ELKTON,CLAREMONT,39.57416667,-75.86977778
W42,MD,HARFORD,FALLSTON,FALLSTON,39.50132361,-76.41133472
FME,MD,ANNE ARUNDEL,FORT MEADE(ODENTON),TIPTON,39.08538667,-76.75941444
FDK,MD,FREDERICK,FREDERICK,FREDERICK MUNI,39.41755556,-77.37430556
VKX,MD,PRINCE GEORGES,FRIENDLY,POTOMAC AIRFIELD,38.74864167,-76.95592222
GAI,MD,MONTGOMERY,GAITHERSBURG,MONTGOMERY COUNTY AIRPARK,39.16833333,-77.166
HGR,MD,WASHINGTON,HAGERSTOWN,HAGERSTOWN RGNL-RICHARD A HENSON FLD,39.7085,-77.7265
2W5,MD,CHARLES,INDIAN HEAD,MARYLAND,38.59704861,-77.07245833
W18,MD,ANNE ARUNDEL,LAUREL,SUBURBAN,39.07694333,-76.82797639
W50,MD,MONTGOMERY,LAYTONSVILLE,DAVIS,39.24355556,-77.15033333
2W6,MD,ST MARYS,LEONARDTOWN,ST MARY'S COUNTY RGNL,38.31536111,-76.55011111
MD1,MD,KENT,MASSEY,MASSEY AERODROME,39.29936111,-75.79938889
W00,MD,PRINCE GEORGES,MITCHELLVILLE,FREEWAY,38.94135194,-76.77238306
2G4,MD,GARRETT,OAKLAND,GARRETT COUNTY,39.58080556,-79.33594444
OXB,MD,WORCESTER,OCEAN CITY,OCEAN CITY MUNI,38.31044444,-75.12397222
RJD,MD,CAROLINE,RIDGELY,RIDGELY AIRPARK,38.97011333,-75.86632444
1N5,MD,WICOMICO,SALISBURY,BENNETT,38.41276933,-75.61693078
SBY,MD,WICOMICO,SALISBURY,SALISBURY-OCEAN CITY WICOMICO RGNL,38.34018925,-75.50947961
W29,MD,QUEEN ANNES,STEVENSVILLE,BAY BRIDGE,38.97645544,-76.32996911
3W3,MD,QUEEN ANNES,STEVENSVILLE,KENTMORR AIRPARK,38.91811111,-76.35883333
DMW,MD,CARROLL,WESTMINSTER,CARROLL COUNTY RGNL/JACK B POAGE FIELD,39.60827778,-77.00766667
2W2,MD,CARROLL,WESTMINSTER,CLEARVIEW AIRPARK,39.46702778,-77.01744444
LEW,ME,ANDROSCOGGIN,AUBURN/LEWISTON,AUBURN/LEWISTON MUNI,44.04847278,-70.2835075
AUG,ME,KENNEBEC,AUGUSTA,AUGUSTA STATE,44.32064972,-69.79731806
BGR,ME,PENOBSCOT,BANGOR,BANGOR INTL,44.80744444,-68.82813889
BHB,ME,HANCOCK,BAR HARBOR,HANCOCK COUNTY-BAR HARBOR,44.44976889,-68.36156528
BST,ME,WALDO,BELFAST,BELFAST MUNI,44.40938889,-69.01183333
0B1,ME,OXFORD,BETHEL,BETHEL RGNL,44.42516667,-70.80991667
B19,ME,YORK,BIDDEFORD,BIDDEFORD MUNI,43.46411111,-70.47238889
08B,ME,SAGADAHOC,BOWDOINHAM,MERRYMEETING FIELD,44,-69.88713889
0B2,ME,PENOBSCOT,BREWER,BREWER,44.76383333,-68.76786111
BXM,ME,CUMBERLAND,BRUNSWICK,BRUNSWICK EXECUTIVE,43.89235511,-69.93882969
CAR,ME,AROOSTOOK,CARIBOU,CARIBOU MUNI,46.87163889,-68.01819444
B21,ME,FRANKLIN,CARRABASSETT,SUGARLOAF RGNL,45.08543889,-70.21642083
ME2,ME,WASHINGTON,CUTLER,CUTLER RGNL,44.68,-67.26436111
43B,ME,WASHINGTON,DEBLOIS,DEBLOIS FLIGHT STRIP,44.72641667,-67.99072222
1B0,ME,PENOBSCOT,DEXTER,DEXTER RGNL,45.00450556,-69.23743889
3S2,ME,OXFORD,DIXFIELD,SWANS FLD,44.51413889,-70.40680556
44B,ME,PISCATAQUIS,DOVER/FOXCROFT,CHARLES A CHASE JR MEMORIAL FIELD,45.17747222,-69.24466667
EPM,ME,WASHINGTON,EASTPORT,EASTPORT MUNI,44.91011111,-67.01269444
3B4,ME,YORK,ELIOT,LITTLEBROOK AIR PARK,43.14313431,-70.77343611
FVE,ME,AROOSTOOK,FRENCHVILLE,NORTHERN AROOSTOOK RGNL,47.2855,-68.31272222
IZG,ME,OXFORD,FRYEBURG,EASTERN SLOPES RGNL,43.99113889,-70.94788889
3B1,ME,PISCATAQUIS,GREENVILLE,GREENVILLE MUNI,45.46283333,-69.55165
HUL,ME,AROOSTOOK,HOULTON,HOULTON INTL,46.12460833,-67.79236111
57B,ME,WALDO,ISLESBORO,ISLESBORO,44.30247222,-68.91058333
59B,ME,SOMERSET,JACKMAN,NEWTON FIELD,45.63275583,-70.24879222
PG1,ME,PENOBSCOT,LEVANT,GRIFFIN FIELD,44.86772222,-68.97710556
63B,ME,YORK,LIMINGTON,LIMINGTON-HARMON,43.76302778,-70.67247222
LRG,ME,PENOBSCOT,LINCOLN,LINCOLN RGNL,45.36216083,-68.53474694
B10,ME,ANDROSCOGGIN,LIVERMORE FALLS,BOWMAN FIELD,44.41,-70.14608333
65B,ME,WASHINGTON,LUBEC,LUBEC MUNI,44.83655556,-67.02697222
MVM,ME,WASHINGTON,MACHIAS,MACHIAS VALLEY,44.70311111,-67.47861111
66B,ME,WASHINGTON,MEDDYBEMPS,GILLESPIE FLD,45.02962222,-67.36596667
MLT,ME,PENOBSCOT,MILLINOCKET,MILLINOCKET MUNI,45.64783333,-68.68555556
OWK,ME,SOMERSET,NORRIDGEWOCK,CENTRAL MAINE ARPT OF NORRIDGEWOCK,44.7155,-69.86647222
OLD,ME,PENOBSCOT,OLD TOWN,"DEWITT FLD, OLD TOWN MUNI",44.9525,-68.67430556
81B,ME,OXFORD,OXFORD,OXFORD COUNTY RGNL,44.15744444,-70.48127778
2B7,ME,SOMERSET,PITTSFIELD,PITTSFIELD MUNI,44.76852778,-69.37441667
PWM,ME,CUMBERLAND,PORTLAND,PORTLAND INTL JETPORT,43.6456435,-70.30861636
PQI,ME,AROOSTOOK,PRESQUE ISLE,NORTHERN MAINE RGNL ARPT AT PRESQUE IS,46.68896025,-68.04479025
PNN,ME,WASHINGTON,PRINCETON,PRINCETON MUNI,45.20066667,-67.56438889
8B0,ME,FRANKLIN,RANGELEY,STEVEN A BEAN MUNI,44.99188889,-70.66461111
RKD,ME,KNOX,ROCKLAND,KNOX COUNTY RGNL,44.06007436,-69.09925672
98M,ME,YORK,SACO,GREATON AIRFIELD,43.57571667,-70.51885833
SFM,ME,YORK,SANFORD,SANFORD SEACOAST RGNL,43.39380556,-70.708
93B,ME,HANCOCK,STONINGTON,STONINGTON MUNI,44.17322222,-68.68025
